id,valor,hora,categoria,regiao,metodo_pagamento,is_fraud
51181,182.18,12,B,Nordeste,credito,0
55651,106.36,4,E,Nordeste,credito,0
50889,1597.77,21,C,Norte,credito,0
52988,690.51,18,A,Norte,pix,0
54504,830.54,20,E,Sul,credito,0
52438,223.55,14,F,Norte,credito,0
53614,125.49,23,C,Norte,boleto,0
54079,20572.16,0,F,Nordeste,debito,0
50818,563.94,11,E,Sul,debito,0
51112,167.09,5,A,Norte,credito,0
54418,24.95,2,F,Norte,debito,0
52342,23400.58,18,F,Sul,debito,0
53168,13.78,5,A,Nordeste,credito,0
55211,147.52,19,C,Sudeste,debito,0
54804,660.44,1,F,Sudeste,debito,0
54639,5.83,8,A,Norte,credito,0
53066,302.44,1,A,Nordeste,credito,0
51265,26.49,5,C,Nordeste,pix,0
50991,326.85,16,E,Norte,debito,0
51465,11.68,9,B,Norte,boleto,0
51740,432.49,16,F,Centro-Oeste,boleto,0
55083,79.01,14,C,Centro-Oeste,debito,0
53498,382.6,18,E,Nordeste,credito,0
50354,37475.64,22,D,Nordeste,debito,0
55521,26.84,15,E,Norte,pix,0
55590,31492.96,13,B,Nordeste,debito,0
55599,3541.58,17,B,Sudeste,credito,0
54963,126.1,14,B,Sul,credito,0
51490,1248.46,14,E,Sudeste,debito,0
54751,58.94,5,D,Norte,debito,0
56769,40.58,17,D,Sul,pix,0
53131,5497.27,18,A,Sul,pix,0
51229,3637.39,20,B,Norte,credito,0
54208,48.04,16,E,Nordeste,boleto,0
55785,53.1,20,C,Norte,credito,0
53800,0.9,0,A,Centro-Oeste,credito,0
56689,724.73,15,B,Sudeste,boleto,0
53791,143.21,22,C,Sul,pix,0
56611,392.72,7,C,Sul,credito,0
50053,218.73,7,E,Sudeste,credito,0
55963,4517.88,20,A,Sudeste,credito,0
53871,153.35,6,A,Norte,pix,0
54952,7.52,13,C,Sul,pix,0
53086,80.07,23,A,Norte,credito,0
50160,20.05,10,B,Sudeste,credito,0
54356,11177.69,15,F,Sudeste,pix,0
51588,228.12,8,A,Norte,pix,0
51590,15737.19,21,C,Sudeste,pix,0
51480,738.18,13,A,Norte,credito,0
56865,233.31,11,B,Norte,credito,0
53146,33.75,3,A,Centro-Oeste,debito,0
51470,591.57,0,C,Sul,debito,0
54205,1.7,5,C,Nordeste,boleto,0
53095,4340.49,20,C,Sudeste,pix,0
54555,1278.4,20,F,Sul,boleto,0
54624,75.97,13,B,Sul,debito,0
52079,929.29,9,E,Sudeste,credito,0
56921,100.92,20,F,Sudeste,pix,0
56316,39793.06,11,B,Nordeste,pix,0
54327,4231.14,9,B,Sul,pix,0
56965,134.78,10,C,Sul,debito,0
53665,53.91,17,B,Centro-Oeste,debito,0
52829,429.05,13,F,Nordeste,credito,0
50437,163.92,1,C,Nordeste,credito,0
55529,234.11,8,F,Centro-Oeste,credito,0
56842,788.36,2,C,Norte,credito,0
52961,1070.07,4,C,Nordeste,debito,0
54711,1077.97,5,A,Norte,boleto,0
51589,682.78,13,E,Sudeste,credito,0
54610,1642.9,20,A,Sudeste,debito,0
52781,450.82,5,A,Nordeste,credito,0
55201,124.43,13,A,Centro-Oeste,pix,0
51591,92997.24,11,C,Sudeste,credito,0
54311,144.82,17,F,Sudeste,debito,0
50974,114.72,7,A,Centro-Oeste,credito,0
51239,3477.64,11,B,Norte,credito,0
52952,8403.63,8,A,Norte,debito,0
52343,230.36,13,F,Sudeste,credito,0
53493,475.18,5,C,Nordeste,pix,0
55912,424.58,2,A,Nordeste,debito,0
54539,4915.18,23,C,Nordeste,credito,0
56036,631.28,18,B,Sudeste,credito,0
52232,360.58,8,B,Norte,pix,0
54382,251.98,10,D,Nordeste,credito,0
51498,338.34,12,F,Centro-Oeste,credito,0
50450,10.64,18,C,Sudeste,credito,0
52370,103.59,8,A,Nordeste,debito,0
55621,47.92,6,C,Sul,credito,0
53430,2672.61,21,E,Norte,debito,0
56138,345.4,20,C,Sul,credito,0
54387,10869.12,5,A,Norte,debito,0
52423,1745.96,23,C,Centro-Oeste,pix,0
56342,95.95,6,E,Sudeste,debito,0
55481,123.99,1,F,Sul,credito,0
54152,3.21,9,B,Sudeste,credito,0
51552,603.64,4,E,Sul,pix,0
57061,528.88,18,F,Sul,credito,1
51147,12.89,6,A,Nordeste,credito,0
54629,42.69,17,B,Centro-Oeste,pix,0
52093,480.35,8,D,Sudeste,pix,0
51314,613.27,21,B,Norte,credito,0
52016,147.66,16,D,Norte,credito,0
50188,8339.67,7,B,Centro-Oeste,credito,0
56418,17.76,13,E,Centro-Oeste,pix,0
53427,4159.46,21,F,Norte,credito,0
54161,2828.5,12,E,Norte,credito,0
51382,20.8,16,D,Nordeste,pix,0
54307,243.96,11,E,Centro-Oeste,pix,0
50414,1989.34,15,F,Nordeste,pix,0
54330,394.55,5,E,Sul,debito,0
53456,318.99,21,E,Sudeste,pix,0
50942,8550.52,5,E,Norte,credito,0
50802,306.2,14,A,Norte,pix,0
53337,21.23,0,E,Norte,pix,0
56620,204.72,13,C,Centro-Oeste,pix,0
52751,18.71,14,C,Norte,credito,0
53540,549.91,13,A,Sudeste,boleto,0
54336,974.08,4,B,Norte,debito,0
50257,127.08,5,A,Sudeste,credito,0
56530,295.0,16,A,Sul,debito,0
56933,329.71,8,B,Sul,credito,0
53200,900.5,0,D,Norte,pix,0
52236,865.67,10,A,Sul,pix,0
50648,67.87,15,E,Norte,debito,0
51768,59.44,19,E,Nordeste,credito,0
56141,1.52,6,B,Sudeste,debito,0
55475,9.81,21,E,Norte,boleto,0
55045,48.99,15,A,Nordeste,debito,0
55969,109.8,5,C,Nordeste,debito,0
56320,2957.94,19,F,Sudeste,credito,0
50025,147.59,0,A,Centro-Oeste,pix,0
55587,81.3,15,A,Norte,debito,0
51089,1181.02,1,B,Norte,credito,0
54047,1668.78,21,E,Norte,credito,0
52695,92.47,20,A,Sudeste,debito,0
54756,2784.8,0,D,Norte,boleto,0
53399,5.61,12,A,Sul,debito,0
50113,10.13,12,E,Centro-Oeste,credito,0
52842,9.77,12,B,Nordeste,pix,0
52312,379.0,12,A,Sul,credito,0
53442,269.13,9,B,Norte,pix,0
53911,21.29,19,F,Centro-Oeste,debito,0
56713,2806.84,19,B,Centro-Oeste,debito,0
56372,172.96,8,F,Centro-Oeste,credito,0
50057,48.92,1,A,Centro-Oeste,credito,0
51310,30.33,8,F,Centro-Oeste,credito,0
50696,10764.53,15,C,Sudeste,boleto,0
55145,2195.03,4,E,Centro-Oeste,credito,0
51228,655.54,23,B,Sul,credito,0
52000,562.12,23,D,Centro-Oeste,credito,0
50277,900.75,6,F,Sudeste,debito,0
53754,115.06,15,A,Nordeste,debito,0
54564,14813.98,2,E,Nordeste,credito,0
51834,2.2,11,C,Centro-Oeste,debito,0
56675,1458.08,21,A,Sudeste,debito,0
50683,16.92,14,B,Sudeste,credito,0
54246,1066.32,11,B,Centro-Oeste,debito,0
56656,770.22,18,C,Sul,credito,0
55113,1657.21,4,D,Centro-Oeste,credito,0
54036,5093.57,20,B,Sudeste,debito,0
51138,3149.95,17,A,Sudeste,credito,0
52768,1253.3,17,E,Centro-Oeste,boleto,0
54731,313.16,18,C,Nordeste,debito,0
54450,99.46,16,E,Sudeste,credito,0
50943,2104.19,17,F,Sul,pix,0
51037,311.27,16,C,Norte,boleto,0
53735,50.4,5,E,Sudeste,debito,0
55696,52.78,4,B,Norte,pix,0
51347,37.07,9,A,Centro-Oeste,credito,0
53607,648.82,18,D,Nordeste,credito,0
55553,165.56,8,E,Sul,debito,0
52785,5514.22,9,B,Norte,debito,0
53956,34.83,18,E,Sudeste,debito,0
52385,418.39,23,A,Norte,pix,0
52989,993.89,22,E,Nordeste,credito,0
50116,890.24,20,A,Nordeste,credito,0
54926,32.24,17,C,Sul,credito,0
53401,4.53,12,C,Nordeste,credito,0
57033,63.58,20,C,Sul,credito,0
53120,559.89,21,A,Nordeste,credito,0
54315,2563.51,3,C,Norte,pix,0
54907,503.24,9,F,Nordeste,debito,0
55076,120.48,14,A,Sudeste,credito,0
52820,208.58,0,E,Nordeste,credito,0
53631,190.34,18,A,Norte,pix,0
54734,254.13,21,E,Norte,credito,0
56759,40.06,16,E,Nordeste,debito,0
56079,4758.91,9,E,Centro-Oeste,pix,0
50082,8.62,21,B,Sudeste,debito,0
53022,182.3,16,A,Centro-Oeste,pix,0
51973,690.8,10,B,Sudeste,credito,0
51715,7.79,17,C,Centro-Oeste,pix,0
53537,5.83,19,A,Norte,pix,0
56687,25.92,2,C,Sudeste,debito,0
56569,14.6,12,B,Sudeste,pix,0
54713,1297.29,18,B,Norte,debito,0
54561,148.25,11,A,Nordeste,pix,0
51947,6768.32,6,E,Centro-Oeste,pix,0
54354,402.01,9,A,Sul,credito,0
54128,0.37,2,D,Sul,credito,0
54998,177.92,3,C,Centro-Oeste,credito,0
53489,49.7,3,E,Norte,pix,0
51611,4124.03,16,C,Sul,pix,0
54906,192.64,18,F,Nordeste,credito,0
51252,466.83,21,D,Norte,debito,0
55420,96.62,15,E,Sul,credito,0
53071,74.84,10,E,Sul,pix,0
54304,3036.9,13,C,Norte,credito,0
56904,112.88,11,A,Sul,debito,0
54093,13.86,19,B,Sudeste,pix,0
55446,19.82,19,A,Sudeste,pix,0
55485,14346.11,9,A,Sudeste,boleto,0
53376,197.62,22,A,Norte,credito,0
50666,4346.36,14,E,Norte,credito,0
52195,1170.98,1,F,Sudeste,credito,0
54623,171.73,12,F,Nordeste,credito,0
53932,64.0,5,A,Norte,boleto,0
56014,285.18,0,E,Centro-Oeste,debito,0
55104,21.15,18,C,Norte,debito,0
51018,211.08,19,D,Sul,boleto,0
50558,270.91,18,C,Sul,credito,0
54656,480.85,10,D,Sudeste,credito,0
55346,672.33,15,A,Sudeste,pix,0
51208,1596.05,21,A,Centro-Oeste,debito,0
54039,1239.76,19,B,Centro-Oeste,pix,0
55604,148.25,21,A,Norte,credito,0
55551,3522.8,1,A,Nordeste,pix,0
51511,371.55,14,C,Centro-Oeste,credito,0
53753,867.17,18,D,Sul,pix,0
55892,386.69,5,B,Nordeste,credito,0
53212,0.35,19,E,Centro-Oeste,credito,0
54816,6.81,22,B,Sudeste,debito,0
54818,77.77,3,F,Centro-Oeste,debito,0
50267,69.86,16,D,Sul,pix,0
53797,11.39,12,E,Nordeste,pix,0
51141,201.07,1,F,Centro-Oeste,pix,0
53163,366.5,16,C,Norte,credito,0
52112,40.72,10,A,Sul,credito,0
55011,87.3,18,B,Norte,debito,0
51910,189.08,21,C,Nordeste,credito,0
54667,243.3,4,E,Centro-Oeste,credito,0
56030,258.65,6,F,Sul,debito,0
50657,141.43,9,D,Nordeste,debito,0
56671,26.57,19,A,Sudeste,credito,0
56533,35.65,7,B,Norte,debito,0
54527,16.41,13,A,Sul,pix,0
50999,23.63,15,C,Norte,debito,0
55681,68.47,10,E,Nordeste,pix,0
52835,234.94,22,C,Centro-Oeste,debito,0
52810,37253.75,7,B,Centro-Oeste,debito,0
51785,453.98,0,A,Sul,debito,0
51238,142.96,8,D,Norte,debito,0
55887,1608.6,4,A,Sul,debito,0
55395,2343.54,11,B,Centro-Oeste,pix,0
55008,281.89,11,E,Sul,debito,0
56107,1726.17,9,E,Centro-Oeste,debito,0
57062,4490.39,12,C,Sul,credito,1
56977,1542.7,13,A,Sul,credito,0
52187,172.26,6,B,Sul,credito,0
52914,581.65,17,B,Centro-Oeste,credito,0
51135,495.38,18,A,Norte,credito,0
50909,24.68,1,D,Sudeste,credito,0
54657,6434.08,2,A,Nordeste,pix,0
51304,129.23,19,E,Centro-Oeste,credito,0
56593,1474.02,16,F,Nordeste,pix,0
51628,1501.48,7,E,Norte,debito,0
55683,216.83,2,E,Sul,pix,0
51523,258.44,6,B,Sudeste,credito,0
50836,99.57,14,A,Nordeste,pix,0
50359,32193.78,3,C,Sudeste,debito,0
50139,1.41,10,E,Sudeste,credito,0
50300,76.85,15,B,Sudeste,credito,0
51557,614.77,1,E,Nordeste,credito,0
51004,249.73,12,A,Nordeste,credito,0
50383,898.33,7,B,Nordeste,credito,0
54875,243.77,10,A,Sul,credito,0
53947,110.43,7,F,Nordeste,credito,0
54880,556.08,15,B,Nordeste,credito,0
50762,11080.72,21,B,Norte,pix,0
53721,3390.76,6,A,Centro-Oeste,debito,0
56013,302.22,15,C,Centro-Oeste,boleto,0
55129,542.54,4,C,Sudeste,debito,0
55456,86.79,15,A,Norte,credito,0
54236,194.5,3,D,Nordeste,credito,0
54111,6225.95,10,A,Centro-Oeste,credito,0
56239,169.91,14,D,Nordeste,debito,0
54858,161.49,17,D,Norte,credito,0
51403,125.11,9,B,Sudeste,debito,0
55472,160.52,2,A,Nordeste,credito,0
56068,1524.66,8,C,Sul,debito,0
52722,534.19,20,B,Centro-Oeste,pix,0
51933,1833.19,19,A,Centro-Oeste,credito,0
54281,1509.38,4,B,Centro-Oeste,pix,0
53561,33.89,22,E,Norte,credito,0
56351,1404.3,8,A,Sudeste,pix,0
56386,148.42,23,A,Centro-Oeste,debito,0
54081,830.57,18,C,Norte,pix,0
55628,64.32,20,D,Nordeste,pix,0
53056,341.71,12,B,Sul,debito,0
56038,1890.68,0,C,Centro-Oeste,credito,0
53985,216.26,21,E,Nordeste,credito,0
54702,25.8,20,A,Nordeste,credito,0
52686,15.99,2,E,Nordeste,credito,0
53887,101.23,15,D,Centro-Oeste,credito,0
50059,533.24,13,F,Nordeste,credito,0
50077,878.75,19,A,Centro-Oeste,debito,0
50797,323.06,4,D,Nordeste,credito,0
52417,2467.81,3,F,Norte,debito,0
52249,3780.77,0,B,Norte,debito,0
55166,2597.61,17,B,Centro-Oeste,debito,0
50786,19.49,23,D,Nordeste,pix,0
54082,36.56,13,F,Sudeste,pix,0
56879,7877.19,18,A,Norte,credito,0
53159,251.58,19,C,Nordeste,debito,0
53107,43.64,23,F,Nordeste,credito,0
50124,1370.05,14,A,Norte,credito,0
52218,779.36,13,C,Sul,debito,0
53935,87.34,5,C,Norte,pix,0
54601,19.78,23,E,Sul,pix,0
55100,78.29,21,A,Sul,credito,0
54935,692.13,19,E,Nordeste,debito,0
54378,133.02,22,A,Centro-Oeste,debito,0
56872,240.58,14,A,Nordeste,credito,0
50911,19.0,3,D,Nordeste,credito,0
52173,2532.42,12,C,Sudeste,debito,0
51851,6.02,7,B,Nordeste,boleto,0
52310,349.25,0,C,Sul,boleto,0
56613,188.99,14,A,Sul,pix,0
53635,2894.38,23,C,Norte,pix,0
51258,550.78,13,F,Nordeste,pix,0
52496,19925.82,15,A,Sudeste,credito,0
55327,3811.07,7,F,Sul,boleto,0
54529,517.1,9,C,Norte,credito,0
53502,163.67,15,A,Nordeste,credito,0
51179,68.23,23,F,Sul,credito,0
55318,1343.33,21,B,Centro-Oeste,debito,0
56286,19.28,22,B,Centro-Oeste,credito,0
53651,40.12,8,E,Sul,debito,0
50443,38.17,0,E,Sudeste,debito,0
55415,320.36,20,E,Nordeste,credito,0
51400,6.98,15,E,Centro-Oeste,pix,0
52974,37.51,6,C,Nordeste,credito,0
52885,19.28,11,F,Norte,debito,0
51458,207.08,14,A,Sudeste,credito,0
54340,85.23,5,B,Nordeste,pix,0
56731,7463.89,7,A,Norte,debito,0
53460,1540.09,18,C,Sudeste,credito,0
51055,952.82,18,E,Sul,debito,0
53769,364.22,8,A,Sudeste,debito,0
54181,181.44,4,B,Centro-Oeste,debito,0
53276,258.26,18,A,Nordeste,credito,0
56216,239.71,22,C,Centro-Oeste,pix,0
53700,208.43,14,F,Sul,debito,0
50930,2051.81,22,B,Centro-Oeste,credito,0
51416,4287.69,20,E,Centro-Oeste,credito,0
52373,631.92,15,F,Sul,pix,0
54994,137.46,7,E,Sudeste,credito,0
51830,1436.25,4,B,Sul,credito,0
55705,7405.19,20,C,Sudeste,credito,0
53934,50.87,11,B,Nordeste,credito,0
54587,43.51,17,D,Nordeste,boleto,0
54957,42.48,13,F,Centro-Oeste,debito,0
56478,219.49,19,E,Sul,pix,0
51503,10.31,4,C,Centro-Oeste,credito,0
55691,1440.12,21,E,Norte,pix,0
51451,54.43,17,E,Sudeste,pix,0
54687,34.86,1,C,Centro-Oeste,credito,0
52012,278.37,3,B,Norte,pix,0
55355,703.98,7,C,Nordeste,credito,0
53516,29.27,12,E,Centro-Oeste,pix,0
55266,1473.91,3,F,Centro-Oeste,credito,0
54011,430.27,3,A,Centro-Oeste,pix,0
55975,96.96,14,B,Norte,debito,0
56780,850.29,2,B,Centro-Oeste,pix,0
54025,3898.15,0,B,Norte,credito,0
53265,72.74,8,B,Centro-Oeste,credito,0
55699,438.2,6,D,Centro-Oeste,pix,0
55338,310.39,18,A,Nordeste,pix,0
54451,327.65,13,E,Sul,credito,0
54690,806.38,12,E,Nordeste,pix,0
50007,2314.65,10,A,Centro-Oeste,debito,0
52981,9504.3,9,F,Nordeste,pix,0
53740,1440.43,14,B,Sul,pix,0
52488,2210.8,0,A,Sudeste,debito,0
53362,732.82,6,A,Sul,credito,0
50679,616.95,13,A,Nordeste,debito,0
51944,3772.12,13,E,Sudeste,pix,0
56200,7.88,9,A,Sul,boleto,0
56502,1245.7,17,A,Norte,debito,0
55976,273.3,19,C,Sul,pix,0
55423,15607.12,13,D,Centro-Oeste,debito,0
54640,69.32,14,A,Sudeste,credito,0
52608,12.99,13,E,Nordeste,credito,0
56438,781.8,2,A,Sul,debito,0
54520,1694.72,12,E,Centro-Oeste,pix,0
56498,115.14,7,C,Sul,debito,0
53135,62.48,15,A,Nordeste,debito,0
51065,1825.93,6,D,Nordeste,debito,0
52895,610.94,18,A,Sudeste,pix,0
55439,699.75,1,A,Norte,debito,0
54626,3578.09,2,E,Norte,credito,0
52243,1012.2,10,A,Sudeste,credito,0
51475,122.22,23,A,Norte,credito,0
56302,882.43,22,D,Sudeste,credito,0
51890,33.2,15,E,Nordeste,credito,0
53436,311.85,4,A,Sudeste,debito,0
54385,38.88,21,B,Nordeste,pix,0
51054,39.02,23,B,Centro-Oeste,credito,0
53706,2030.8,8,C,Norte,pix,0
52022,235.19,21,F,Sudeste,debito,0
55560,851.51,2,C,Centro-Oeste,credito,0
56360,19.15,11,E,Sudeste,debito,0
55435,121.45,12,E,Nordeste,credito,0
52659,3208.34,11,E,Norte,credito,0
52468,9587.94,20,A,Centro-Oeste,credito,0
53881,147.42,14,D,Nordeste,credito,0
51131,40.53,13,E,Centro-Oeste,credito,0
51462,4440.61,0,B,Nordeste,pix,0
56524,183.5,7,F,Sudeste,debito,0
56394,62.37,12,C,Norte,credito,0
53366,23442.1,9,B,Norte,pix,0
57021,15.53,17,D,Norte,debito,0
54320,181.67,10,D,Nordeste,credito,0
53351,64.06,13,E,Centro-Oeste,pix,0
52969,13750.78,18,A,Centro-Oeste,credito,0
50223,2680.06,5,B,Sudeste,credito,0
56983,203.72,21,F,Centro-Oeste,debito,0
50049,1968.66,2,B,Sul,credito,0
50574,2325.55,23,C,Sudeste,pix,0
51237,746.17,22,A,Nordeste,pix,0
55376,11.8,7,F,Sul,pix,0
53034,351.48,10,B,Centro-Oeste,debito,0
56847,4.69,6,C,Sudeste,credito,0
53383,5302.57,8,C,Norte,debito,0
56345,8314.49,12,A,Sudeste,credito,0
52283,538.5,2,C,Sul,debito,0
55959,250.28,8,A,Centro-Oeste,debito,0
50268,83.18,9,C,Sul,pix,0
51105,4476.23,6,C,Sul,credito,0
52306,2489.58,18,B,Norte,credito,0
55559,107.65,11,A,Sudeste,debito,0
56011,846.17,13,B,Nordeste,debito,0
51936,343.81,0,C,Norte,debito,0
50387,4891.81,5,E,Centro-Oeste,debito,0
51702,589.72,14,A,Centro-Oeste,credito,0
51629,113.59,11,E,Sul,credito,0
53586,458.94,21,A,Nordeste,debito,0
55504,9.33,5,A,Sul,pix,0
52715,271.57,23,C,Sudeste,debito,0
54802,1306.16,2,A,Norte,credito,0
55023,163.34,12,B,Centro-Oeste,credito,0
56180,1759.49,3,A,Norte,credito,0
51564,251.43,16,B,Norte,credito,0
53623,1577.85,8,A,Sudeste,debito,0
56899,11.69,5,A,Sudeste,debito,0
52761,2997.7,11,F,Sul,pix,0
53190,4952.29,18,A,Centro-Oeste,debito,0
54533,913.71,18,A,Sul,boleto,0
50210,323.96,10,B,Centro-Oeste,credito,0
50910,369.72,15,F,Nordeste,pix,0
51290,75.94,1,C,Sudeste,credito,0
56370,93.95,0,E,Sul,debito,0
51867,16.48,4,A,Norte,credito,0
51843,458.43,12,D,Sul,pix,0
52498,1.26,23,E,Sudeste,debito,0
55786,615.06,16,B,Sul,pix,0
50105,74.53,16,C,Centro-Oeste,credito,0
50959,55.18,1,C,Sudeste,debito,0
51794,2178.13,15,B,Centro-Oeste,credito,0
52089,168.98,17,E,Norte,debito,0
52703,136.98,0,A,Norte,credito,0
53827,23.68,18,B,Sul,credito,0
55811,8.01,8,A,Norte,debito,0
50332,1131.06,5,B,Centro-Oeste,credito,0
54129,2473.16,4,C,Centro-Oeste,debito,0
54367,173.06,8,E,Norte,credito,0
56063,6068.77,3,F,Norte,pix,0
55573,94.06,22,F,Norte,debito,0
52460,18.97,4,E,Nordeste,pix,0
51775,2468.77,8,A,Norte,pix,0
54670,77.26,22,B,Centro-Oeste,debito,0
54967,8947.35,9,E,Nordeste,debito,0
54386,311.41,5,D,Nordeste,debito,0
54939,80.97,7,A,Sudeste,debito,0
52687,177.29,12,E,Norte,pix,0
55961,717.93,19,A,Sudeste,credito,0
55737,19073.89,8,E,Sudeste,debito,0
54490,153.12,22,B,Sudeste,pix,0
54835,12.0,6,A,Centro-Oeste,pix,0
52898,333.9,1,D,Sul,credito,0
55220,9.16,1,A,Centro-Oeste,pix,0
51711,325.41,8,F,Sul,debito,0
55437,443.94,14,E,Nordeste,pix,0
55397,2250.33,19,E,Nordeste,pix,0
52479,190.19,1,B,Nordeste,pix,0
55790,5283.16,15,A,Norte,credito,0
55311,1.51,9,A,Norte,credito,0
51367,124.35,21,E,Nordeste,pix,0
50174,19.15,23,F,Nordeste,credito,0
50859,12.61,15,A,Centro-Oeste,credito,0
57065,1005.53,16,F,Sudeste,debito,1
55203,17.87,23,D,Sudeste,credito,0
53525,5773.1,11,F,Norte,credito,0
53322,43.03,9,E,Sul,debito,0
55993,367.38,22,B,Centro-Oeste,debito,0
56161,11062.04,16,A,Nordeste,credito,0
54422,382.52,19,B,Sul,debito,0
54033,70.79,11,D,Sudeste,credito,0
51953,1153.31,3,E,Centro-Oeste,credito,0
53312,3646.12,8,A,Centro-Oeste,pix,0
52493,553.07,6,C,Norte,pix,0
54222,1695.84,16,A,Nordeste,pix,0
54379,333.6,12,E,Sudeste,pix,0
52037,1070.52,12,D,Sudeste,credito,0
55539,37.03,21,F,Centro-Oeste,debito,0
56317,249.6,0,A,Sul,credito,0
55181,6765.44,16,C,Norte,debito,0
53404,127.04,12,E,Sudeste,credito,0
50019,1697.11,17,D,Sudeste,pix,0
53692,108.08,20,D,Centro-Oeste,boleto,0
55330,440.36,5,F,Centro-Oeste,pix,0
50001,1247.78,14,D,Sudeste,credito,0
53629,6122.75,2,E,Sul,debito,0
55594,1652.89,2,A,Sudeste,pix,0
52175,1157.78,1,B,Sudeste,debito,0
51357,307.83,8,A,Nordeste,credito,0
56699,746.48,6,F,Sudeste,credito,0
56493,22.19,2,E,Sudeste,credito,0
54267,40872.51,19,C,Sul,pix,0
52827,219.57,11,E,Sul,credito,0
54255,232.18,8,F,Centro-Oeste,pix,0
50397,36706.5,20,D,Nordeste,credito,0
55310,47.06,8,E,Nordeste,debito,0
53113,16.9,4,E,Centro-Oeste,pix,0
50183,4074.02,3,A,Centro-Oeste,boleto,0
55519,15.9,6,E,Norte,boleto,0
55754,29.4,4,C,Sudeste,credito,0
51813,57.89,8,E,Centro-Oeste,pix,0
54554,2240.07,22,D,Norte,credito,0
55774,295.0,19,E,Nordeste,debito,0
56262,7278.19,23,B,Sudeste,boleto,0
50817,35.04,13,E,Nordeste,credito,0
51573,228.62,7,E,Sul,debito,0
55710,1206.59,2,A,Sudeste,credito,0
51801,10412.29,6,E,Centro-Oeste,credito,0
52281,577.47,22,F,Nordeste,credito,0
52430,57.29,4,E,Norte,credito,0
53894,505.26,10,E,Nordeste,credito,0
55591,2434.55,17,A,Sudeste,credito,0
54726,810.18,11,B,Sudeste,boleto,0
55342,731.39,23,F,Nordeste,pix,0
54333,455.78,13,A,Centro-Oeste,debito,0
56099,405.09,21,E,Sudeste,debito,0
55854,8.24,6,C,Sul,debito,0
54695,2020.75,12,F,Centro-Oeste,debito,0
51831,306.89,6,E,Centro-Oeste,pix,0
50602,851.4,15,F,Sudeste,pix,0
55857,1651.79,20,E,Centro-Oeste,credito,0
54946,512.19,17,E,Sul,credito,0
55235,129.88,13,B,Centro-Oeste,credito,0
50555,3867.16,16,E,Sul,debito,0
51160,155.67,10,B,Sudeste,pix,0
51214,93.18,13,C,Sudeste,debito,0
50881,855.02,1,C,Sul,credito,0
51326,15.79,13,A,Nordeste,debito,0
54334,3958.3,13,B,Centro-Oeste,debito,0
50998,906.68,11,A,Nordeste,debito,0
50701,996.55,0,B,Nordeste,pix,0
52701,19203.54,2,E,Sul,debito,0
56267,166.72,16,C,Centro-Oeste,pix,0
51848,124.97,22,B,Sudeste,debito,0
55188,147.72,19,D,Norte,credito,0
52797,17.67,3,F,Sul,pix,0
51456,243.68,14,B,Sul,credito,0
55917,44.38,2,D,Norte,credito,0
54123,12046.02,21,E,Centro-Oeste,credito,0
56862,368.16,23,E,Sudeste,credito,0
50867,243.48,6,D,Centro-Oeste,credito,0
56027,195.11,1,A,Centro-Oeste,credito,0
51645,3482.12,7,A,Sul,pix,0
52141,352.84,20,F,Sudeste,credito,0
54779,234.35,19,E,Sudeste,credito,0
53521,342.93,19,B,Centro-Oeste,boleto,0
54439,64.47,4,A,Sudeste,credito,0
55706,192.69,13,A,Centro-Oeste,pix,0
51491,2638.02,6,D,Centro-Oeste,pix,0
55314,1067.61,1,D,Norte,pix,0
54218,152.03,13,B,Norte,credito,0
50730,195.89,4,B,Sul,pix,0
54688,387.74,13,B,Sudeste,credito,0
50780,810.33,18,E,Centro-Oeste,debito,0
52621,701.63,17,B,Nordeste,credito,0
51937,106.77,20,E,Sudeste,credito,0
53794,439.97,18,A,Nordeste,credito,0
56590,60.62,11,C,Centro-Oeste,pix,0
56093,450.52,4,D,Norte,debito,0
53334,283.62,21,B,Nordeste,credito,0
51111,4579.64,13,F,Norte,credito,0
53656,2000.08,5,C,Sudeste,debito,0
56876,28.13,11,B,Centro-Oeste,credito,0
56358,915.73,9,F,Sudeste,pix,0
52999,571.6,19,A,Nordeste,credito,0
52395,22.49,20,F,Sudeste,pix,0
51186,8823.47,6,B,Norte,credito,0
52008,54.29,19,E,Norte,debito,0
50194,481.62,22,B,Nordeste,credito,0
51516,6458.0,17,B,Norte,pix,0
55648,488.59,22,C,Nordeste,credito,0
50579,2054.72,3,A,Nordeste,pix,0
52124,125.21,9,E,Nordeste,credito,0
51430,783.82,19,E,Centro-Oeste,debito,0
50772,3148.33,15,E,Centro-Oeste,credito,0
52588,1107.38,22,A,Nordeste,debito,0
52396,66.45,8,A,Sul,pix,0
57001,277.81,7,A,Sul,debito,0
51847,10.39,18,C,Norte,credito,0
50132,3269.41,22,C,Sudeste,pix,0
50179,1914.0,10,B,Sudeste,credito,0
53741,81.79,4,B,Centro-Oeste,debito,0
56309,789.92,4,E,Centro-Oeste,credito,0
51812,1537.46,15,D,Norte,pix,0
54526,818.86,1,A,Nordeste,pix,0
57018,39.32,21,B,Centro-Oeste,credito,0
52581,97.14,10,C,Sul,credito,0
54563,836.65,7,C,Norte,credito,0
54686,1228.47,18,C,Nordeste,pix,0
52653,270.12,21,E,Sudeste,pix,0
56209,793.5,22,C,Nordeste,boleto,0
