id,valor,hora,categoria,is_fraud
21879,395.21,12,D,0
14788,143.09,10,A,0
6242,50.48,15,D,0
31676,826.38,13,D,0
35907,130.22,0,C,0
8011,185.65,3,C,0
23740,758.5,21,D,0
3950,25.58,12,C,0
41282,937.46,19,A,0
40541,227.4,6,A,0
27131,1987.03,0,A,0
20521,70.5,18,A,0
23230,5.38,10,B,0
1260,295.44,1,A,0
31301,1218.63,16,D,0
4345,89.32,9,C,0
18917,1079.04,16,D,0
1805,8.97,21,B,0
1845,454.73,18,C,0
10981,3.05,6,A,0
20140,179.58,8,A,0
42607,14.69,7,A,0
40172,28.91,1,A,0
21930,2499.41,13,B,0
41656,1407.86,11,A,0
21845,443.44,21,C,0
20331,26.77,9,A,0
9996,4456.88,9,D,0
7914,976.92,8,C,0
24626,1019.87,13,A,0
6333,136.11,13,A,0
14930,394.51,2,A,0
8590,217.29,9,D,0
7413,209.79,14,A,0
37516,253.5,20,B,0
5672,362.13,5,D,0
30580,382.91,21,B,0
34727,7.38,20,C,0
24998,2288.28,23,A,0
23580,737.64,21,D,0
452,2231.18,22,B,0
484,496.17,17,B,0
11932,25708.76,8,B,0
16279,6913.3,0,B,0
42974,298.33,18,C,0
35940,20.99,10,D,0
36449,2271.54,0,D,0
33128,580.95,20,B,0
488,37.97,20,A,0
21974,604.03,6,D,0
26336,81.45,13,A,0
35545,92.58,15,B,0
34492,1347.62,21,D,0
43567,359.78,8,C,0
41022,13456.21,10,B,0
5445,1497.17,0,A,0
1043,2856.53,18,B,0
39061,53.3,17,A,0
29974,5497.99,0,B,0
26749,81.3,14,B,0
6620,210.5,17,C,0
21125,2366.94,5,A,0
30510,1820.93,14,A,0
14614,360.11,17,B,0
24027,462.29,20,C,0
32232,1239.71,7,B,0
20872,1463.56,18,C,0
17575,2201.03,4,C,0
30649,910.66,11,A,0
43495,149.08,1,B,0
564,172.08,1,A,0
45065,225.29,2,B,1
30640,733.1,3,A,0
24568,98.26,22,A,0
26208,338.32,13,B,0
38141,42.17,23,B,0
18620,402.53,20,B,0
44378,279.25,21,B,0
15396,90.28,12,A,0
10624,4941.96,0,D,0
11415,353.82,9,C,0
13725,80.86,0,C,0
16736,336.64,4,D,0
13975,557.26,8,A,0
9490,565.5,18,A,0
21480,6135.25,8,A,0
32067,66.87,1,C,0
43554,147.27,16,A,0
6714,583.77,6,C,0
14891,83.04,21,A,0
19581,50.79,15,B,0
3476,25.3,10,C,0
42336,14787.89,5,A,0
6281,414.43,14,D,0
5954,1667.68,20,B,0
40907,850.53,14,A,0
6102,523.86,7,B,0
13165,54.12,4,A,0
11974,65.08,23,B,0
40451,1010.4,0,C,0
40076,273.67,8,A,0
1381,1281.58,23,A,0
43076,5540.22,9,B,0
39350,116.27,22,A,0
6088,14.95,13,B,0
26983,235.66,23,C,0
25049,873.99,22,D,0
11793,7719.01,10,B,0
24455,190.23,15,A,0
39344,10.99,2,D,0
44372,270.32,4,C,0
25550,921.16,21,D,0
43431,46.28,8,A,0
10040,17524.46,19,B,0
42449,38595.01,1,D,0
18181,89.93,15,B,0
29973,2185.06,14,D,0
41535,17220.52,9,C,0
608,27.4,23,D,0
5421,353.47,11,A,0
37769,826.4,5,D,0
10899,85.28,19,A,0
39295,1445.36,2,A,0
36132,99.26,3,B,0
17061,1926.37,16,B,0
24869,527.33,0,C,0
25201,177.51,18,D,0
4196,122.52,15,A,0
29774,338.27,9,A,0
28024,1544.34,12,C,0
10810,912.35,20,C,0
18897,4601.41,15,A,0
38889,3394.62,6,D,0
27093,1132.66,1,B,0
7430,14.67,4,B,0
12107,249.48,12,A,0
35105,565.27,8,B,0
26008,18472.9,16,B,0
11359,84.64,6,B,0
40564,40.68,17,D,0
18464,207.21,19,D,0
14870,961.93,6,A,0
13584,4910.31,9,B,0
27693,1016.66,7,B,0
31808,0.7,22,B,0
24974,33.63,21,D,0
12015,343.09,19,B,0
39147,226.86,22,C,0
17140,9445.57,15,C,0
10727,138.36,21,D,0
21087,114.01,15,A,0
42143,57.28,15,D,0
42620,236.04,6,A,0
4719,1402.0,10,A,0
7701,1965.94,12,C,0
19664,76.1,18,D,0
1310,853.54,2,A,0
7913,216.12,4,A,0
2398,44.35,12,B,0
14784,910.16,2,D,0
3051,21.26,17,B,0
8716,1025.78,19,A,0
40930,1582.22,2,B,0
507,101.01,19,D,0
38782,40.45,0,B,0
10789,10.13,10,A,0
2137,404.93,5,A,0
25030,117.12,19,D,0
32830,252.01,20,A,0
9099,409.3,7,D,0
20263,1618.66,20,A,0
4756,595.82,22,B,0
39476,158.26,11,B,0
11380,369.97,15,C,0
4366,21935.87,1,B,0
15577,386.12,14,B,0
20340,554.89,2,A,0
25743,938.32,0,A,0
42518,7492.08,6,A,0
10514,19.61,18,A,0
29958,287.62,19,C,0
38837,753.27,1,A,0
15301,2.55,18,A,0
10510,34.39,11,C,0
21191,241.61,8,B,0
23271,162.0,13,B,0
6628,6068.51,8,B,0
17214,1219.28,6,B,0
3711,18.69,20,A,0
16903,325.97,5,D,0
31928,186.78,9,D,0
14743,867.71,5,B,0
34853,1042.84,7,A,0
21053,1119.97,19,C,0
24489,1037.93,4,A,0
39958,550.72,12,A,0
23826,587.57,13,D,0
21524,286.08,11,B,0
44333,729.46,20,C,0
35621,920.3,11,B,0
36609,1122.58,11,C,0
28589,1060.2,10,B,0
8282,5161.44,23,C,0
26986,11.6,0,B,0
20510,11.94,13,B,0
12979,943.49,23,B,0
32958,97.17,16,B,0
20698,4164.55,2,A,0
1400,88.78,10,C,0
34880,16345.6,18,A,0
6617,2919.22,9,B,0
9076,7227.25,22,B,0
6710,184.77,20,A,0
9308,696.23,18,A,0
27381,645.23,2,A,0
39584,3.68,4,B,0
7061,7130.4,21,A,0
2431,1021.69,22,B,0
15349,14.25,14,B,0
13757,9564.15,0,C,0
18580,235.15,13,C,0
44834,82.49,7,B,1
36667,36.34,15,B,0
35579,22.42,7,D,0
44343,34.95,4,A,0
41273,125.91,13,B,0
22296,3.97,22,D,0
13114,236.87,6,B,0
34308,25.57,20,D,0
4441,21.89,22,A,0
42619,156.64,12,C,0
17976,428.5,0,B,0
24958,24.59,9,B,0
23209,161.01,10,A,0
10202,506.85,13,A,0
42819,3872.66,16,A,0
12695,84.2,3,D,0
16885,466.75,19,C,0
43384,147.89,13,A,0
38242,198.34,19,B,0
21430,207.93,21,D,0
34728,3795.01,4,C,0
18425,423.64,2,A,0
7820,527.7,18,B,0
34537,2890.65,5,A,0
27353,1098.57,15,C,0
18799,11.83,20,C,0
24610,6312.38,12,C,0
3267,57.02,10,B,0
27378,495.95,23,B,0
31105,15.16,14,D,0
18849,6.92,2,B,0
31242,260.67,16,C,0
8506,179.24,18,B,0
42505,3247.21,17,B,0
44211,175.8,16,C,0
22386,38.0,23,D,0
33466,13.88,5,B,0
42836,10.26,23,C,0
22587,130.46,6,C,0
28827,81.32,23,A,0
29338,8038.12,17,C,0
43921,415.41,18,B,0
26538,420.98,11,C,0
32132,266.26,7,A,0
2019,1177.13,1,D,0
27588,325.89,1,B,0
7043,830.14,22,C,0
28567,1730.41,3,A,0
9363,311.58,4,B,0
40279,1058.28,6,B,0
16411,4953.17,7,A,0
13089,66.32,17,A,0
8234,103.75,23,A,0
14584,180.98,21,C,0
31353,1562.32,12,D,0
43961,604.33,22,B,0
44386,547.56,17,B,0
11230,336.59,10,A,0
25720,4538.21,4,A,0
16785,96.01,1,B,0
11719,60.78,16,B,0
9901,2141.6,5,A,0
12245,7514.05,3,A,0
13816,41.11,21,A,0
9514,200.47,4,D,0
13737,1335.15,1,B,0
38189,242.46,1,B,0
16717,1641.36,21,A,0
21786,26.58,7,A,0
36563,1273.43,14,B,0
34550,16.9,8,B,0
44878,8404.0,5,B,1
9643,560.58,6,B,0
39616,95.71,14,B,0
13954,12824.66,2,B,0
15371,22.27,0,C,0
43410,15123.07,12,A,0
20571,1921.66,5,C,0
15903,2903.05,14,D,0
20232,24.64,21,A,0
35943,1928.65,11,A,0
33889,447.51,13,A,0
27926,121.24,16,D,0
3499,228.99,6,A,0
20477,1173.13,7,B,0
26249,5.14,5,B,0
17293,815.17,18,B,0
35016,1192.83,4,D,0
17441,423.91,16,A,0
15789,29.63,3,D,0
40453,946.19,16,C,0
27555,54.53,11,B,0
6378,375.78,16,A,0
17237,15.75,1,D,0
4491,728.39,14,A,0
24350,15.23,2,B,0
3979,1028.86,1,A,0
22735,226.13,18,B,0
37892,3.84,20,B,0
9939,26.42,1,D,0
30396,2949.66,7,C,0
10787,2737.65,23,B,0
23183,15.82,1,A,0
32225,6814.9,20,A,0
35753,447.63,19,A,0
27662,409.04,18,B,0
19622,17585.0,20,C,0
7114,49.53,21,B,0
9810,219.23,18,A,0
21369,1670.84,14,B,0
37743,158.28,6,A,0
32546,478.31,0,B,0
33641,1040.53,10,B,0
11217,3007.77,17,B,0
30656,718.24,7,B,0
31030,299.75,10,A,0
38806,4303.58,6,D,0
23691,34.23,16,B,0
19433,2209.42,20,D,0
36906,290.47,22,A,0
30386,2980.17,8,A,0
35925,2.25,18,B,0
23789,242.47,1,A,0
2121,41160.36,21,A,0
39811,87.11,11,A,0
31620,175.9,13,A,0
4025,85.01,13,C,0
37878,3817.1,9,B,0
12763,102.16,22,B,0
36377,597.77,0,C,0
13917,0.98,13,D,0
35068,409.27,7,A,0
6287,41.25,13,A,0
34520,34456.65,3,A,0
18854,769.82,17,B,0
20773,7977.62,21,A,0
32498,694.87,23,B,0
4872,5015.22,21,C,0
17432,9038.69,15,A,0
34691,12649.43,8,B,0
17848,73.69,19,D,0
28966,1046.65,7,B,0
7691,749.47,10,C,0
44133,134.18,6,D,0
13595,357.03,2,D,0
29615,2111.29,3,C,0
35625,900.01,22,A,0
42674,120.3,21,D,0
2174,447.43,9,D,0
41688,3261.11,7,A,0
18436,63.43,1,B,0
6258,22.41,18,B,0
10071,136.76,15,C,0
41749,1777.52,13,B,0
11794,342.95,2,D,0
9251,65.82,2,A,0
12023,985.53,14,B,0
43010,809.1,21,C,0
2820,6.99,4,D,0
4106,537.13,17,D,0
21248,491.79,10,D,0
14877,1981.68,23,B,0
13736,1710.75,11,D,0
13391,696.17,3,B,0
44383,119.44,19,A,0
19698,69.36,19,D,0
1303,232.78,15,B,0
4965,89.0,23,B,0
16737,178.12,6,D,0
6638,23.94,21,D,0
14361,857.99,7,B,0
20910,858.88,20,A,0
19152,54.15,9,A,0
35069,4168.46,8,A,0
2007,331.1,22,A,0
8604,763.64,0,D,0
24616,24.41,4,A,0
26367,14.4,4,C,0
39737,48.7,13,C,0
28161,28.55,16,A,0
31173,3279.45,21,D,0
41960,21.47,20,B,0
43809,183.3,21,C,0
38751,34.05,20,A,0
40002,2503.4,4,D,0
2448,206.68,6,A,0
5872,501.02,14,A,0
35897,58.84,5,B,0
12114,902.48,23,A,0
3996,349.64,19,A,0
1199,516.89,11,C,0
3474,39.6,19,A,0
7696,6070.53,15,A,0
9139,97.32,21,D,0
16895,3723.92,11,B,0
584,30988.94,16,A,0
26653,107.28,8,A,0
4809,5736.54,15,C,0
25453,13.97,23,D,0
30312,167.02,8,B,0
17661,155.47,1,B,0
26329,768.68,9,D,0
38509,12235.15,0,B,0
26083,156.09,13,A,0
43053,270.89,12,D,0
15492,556.36,19,B,0
39678,1461.64,18,A,0
17415,110.2,15,C,0
20402,492.9,6,A,0
20631,5115.61,3,B,0
873,20.93,23,B,0
41232,805.69,12,A,0
35392,33.34,19,C,0
37259,186.36,23,B,0
11264,21.44,23,A,0
13742,45.5,20,B,0
28750,419.14,4,D,0
6454,95.75,15,C,0
9645,214.08,16,A,0
6209,291.04,0,D,0
34576,693.17,19,D,0
3214,6949.86,1,D,0
44774,31.0,2,D,1
31474,21084.39,13,D,0
4994,1026.12,11,B,0
5737,1052.26,6,A,0
34117,1.3,4,D,0
42205,92.85,16,C,0
36447,177.46,9,A,0
39700,630.05,23,D,0
21455,328.67,2,B,0
33184,3283.18,22,D,0
22571,5483.95,2,B,0
44658,35.42,17,A,1
41711,15.06,12,C,0
25154,240.7,18,B,0
10430,27.1,16,A,0
1875,4539.71,6,A,0
14417,10.14,21,D,0
8654,250.77,12,B,0
35340,72.18,3,A,0
7645,2187.74,10,D,0
32953,381.01,7,C,0
42955,28.38,21,D,0
651,13331.86,4,B,0
26702,413.79,10,D,0
35571,5.17,6,B,0
7741,1364.88,19,B,0
35699,339.44,1,C,0
35222,216.68,23,B,0
34672,2613.35,16,B,0
21422,0.53,18,C,0
32761,147.4,2,C,0
41206,55.27,13,A,0
21620,111.69,11,C,0
37552,1145.41,13,B,0
14481,59.28,13,B,0
7001,1588.22,10,C,0
13590,497.56,16,C,0
25078,384.14,18,C,0
17056,15977.35,2,C,0
25506,13.05,4,B,0
40644,7.96,8,A,0
25220,169.17,7,B,0
258,80.21,21,B,0
20574,310.19,20,B,0
3046,5.47,17,A,0
11995,814.6,0,A,0
39787,76.83,2,D,0
37313,254.52,20,D,0
34026,4784.31,21,C,0
34914,1448.52,22,C,0
40141,558.44,12,B,0
27945,4278.3,3,D,0
1940,401.8,21,C,0
4237,5826.52,2,D,0
25206,56.22,12,A,0
19243,19.22,15,A,0
41332,164.02,6,B,0
2469,1295.51,8,B,0
44677,249.54,8,A,1
39177,0.35,14,D,0
6532,828.89,5,C,0
19171,173.23,0,B,0
35702,220.12,7,B,0
4224,3487.8,5,D,0
37655,536.27,12,C,0
39767,25.09,23,A,0
14316,245.46,21,C,0
17068,507.74,22,D,0
42359,6518.88,17,B,0
27155,1449.63,4,A,0
41944,19.39,0,C,0
7473,27.86,12,A,0
21492,4957.1,4,C,0
15477,341.46,22,C,0
27911,105.44,2,A,0
34454,9.65,21,C,0
5095,262.38,6,B,0
13916,148.5,22,D,0
15987,60.21,9,D,0
43531,52.61,5,A,0
14308,188.66,13,B,0
33830,209.2,14,D,0
10632,408.11,6,B,0
3621,21.21,19,B,0
12707,95.28,18,B,0
24435,707.44,23,C,0
20364,171.63,12,B,0
33825,89.65,11,D,0
31300,302.16,7,A,0
38004,2020.8,19,B,0
39823,938.77,4,D,0
41821,432.04,3,C,0
28908,3969.96,20,D,0
33682,25.72,10,C,0
39056,13.66,11,B,0
9947,3.05,4,C,0
21996,2983.29,7,D,0
18608,37.63,14,A,0
33792,52.05,10,D,0
30881,79.23,6,B,0
20323,156.66,8,B,0
26481,3436.67,3,D,0
13200,1072.41,18,A,0
10306,25.85,2,B,0
42624,1683.46,13,C,0
44744,211.33,14,D,1
32028,530.06,10,B,0
36103,79.04,18,A,0
9140,1624.05,14,D,0
41362,9073.07,21,C,0
16816,133.77,20,A,0
30453,70.63,7,D,0
43016,1080.11,3,A,0
4038,212.08,21,B,0
14100,523.79,16,D,0
9776,7901.45,20,B,0
36109,208.84,2,A,0
29892,20032.58,18,D,0
41621,348.5,1,A,0
38058,3.84,22,C,0
17196,356.13,7,B,0
32602,257.18,10,A,0
16363,76.51,22,C,0
18480,1555.93,0,C,0
23956,615.49,6,A,0
16603,113.24,21,B,0
13245,328.38,0,A,0
43899,3689.89,8,C,0
18085,778.57,0,B,0
34426,27.55,13,B,0
1012,490.39,7,B,0
3027,483.4,23,C,0
39991,12816.72,19,C,0
40166,216.58,9,C,0
31293,264.31,14,A,0
44142,1838.72,3,C,0
13764,201.26,19,D,0
16068,109.84,2,A,0
4066,93.15,5,A,0
4992,1295.23,11,C,0
24437,161.03,11,C,0
22984,1892.7,3,A,0
23069,297.9,19,B,0
20398,1227.54,3,D,0
12096,521.33,22,D,0
33858,124.8,10,C,0
17341,107.65,9,D,0
9627,478.15,0,C,0
3158,411.09,20,A,0
11296,28.23,19,A,0
21466,1138.22,5,B,0
28935,714.35,15,C,0
11133,682.04,20,A,0
40510,140.68,4,C,0
43706,542.38,21,B,0
15127,814.92,5,A,0
1835,97.04,0,B,0
28818,34.98,1,D,0
29914,927.2,15,A,0
14133,5006.95,2,B,0
11829,64.33,10,A,0
18577,226.57,13,B,0
7272,529.69,6,B,0
25073,776.87,2,B,0
6439,907.48,22,B,0
36358,2530.44,3,C,0
18587,23291.32,23,A,0
26043,3702.9,7,D,0
23255,904.46,19,D,0
15118,124.55,15,A,0
16909,718.06,3,B,0
20034,839.61,15,B,0
11474,239.06,18,A,0
34822,322.55,14,A,0
41862,16.25,11,D,0
22467,144.66,7,A,0
30486,1534.95,21,B,0
41292,131.12,17,A,0
19689,669.83,5,A,0
3510,113.61,7,B,0
19273,1872.74,12,B,0
25916,1808.89,21,C,0
18532,219.3,13,D,0
18402,10.27,1,A,0
32390,533.13,8,A,0
5097,1955.32,12,C,0
40144,925.04,12,A,0
43877,160.75,1,C,0
12786,2190.49,9,B,0
24333,443.32,7,A,0
32947,80.03,8,D,0
6673,690.93,15,A,0
44008,253.69,10,D,0
8198,21050.65,20,A,0
43991,410.98,18,C,0
26396,1015.52,6,B,0
23630,991.34,6,B,0
1291,718.49,10,B,0
44619,949.4,2,A,0
2689,1500.54,20,A,0
23400,24.36,7,D,0
41679,174.53,14,A,0
19903,8.13,2,B,0
11292,2104.45,11,C,0
28318,956.29,7,B,0
21037,5321.71,19,A,0
26411,540.46,17,C,0
20088,251.09,9,A,0
42022,81.56,9,B,0
22135,1184.61,6,D,0
34351,3579.46,8,B,0
32561,847.06,20,B,0
9854,91.5,20,C,0
26274,65.11,3,B,0
4187,36248.44,8,D,0
7047,338.44,7,D,0
19021,57.09,19,C,0
8175,128.83,3,D,0
4346,348.84,20,A,0
15469,101.66,22,A,0
18374,9.88,1,C,0
42088,277.19,0,D,0
38121,5360.33,7,B,0
9380,452.28,16,D,0
14177,6528.2,14,A,0
36808,47.19,9,A,0
18684,728.8,10,C,0
13635,3.83,6,A,0
31362,215.63,11,A,0
6776,1709.8,0,C,0
3519,4268.58,10,B,0
30979,118.13,17,A,0
30584,737.04,20,A,0
36615,2488.49,14,B,0
21078,633.92,3,D,0
38163,230.13,7,D,0
22266,253.11,2,B,0
44334,650.87,9,A,0
33628,63.31,11,B,0
33209,564.86,22,B,0
4548,294.48,12,B,0
3678,244.57,4,C,0
32393,2104.0,16,D,0
41868,99.11,19,A,0
27180,296.52,0,D,0
16011,6841.71,14,C,0
21024,1631.31,10,B,0
34495,213.91,18,B,0
14076,120.37,0,B,0
45202,10.98,12,A,1
3464,2558.21,1,A,0
11327,431.44,22,B,0
22640,4663.51,6,C,0
17656,685.0,14,B,0
29679,14.22,16,A,0
30977,852.54,21,D,0
30606,6066.16,2,C,0
13174,914.24,0,B,0
29531,14.74,14,B,0
8122,31.17,7,A,0
32024,274.56,18,A,0
13431,88.61,4,A,0
1124,33.58,12,B,0
37493,47532.17,20,D,0
2905,15.89,3,C,0
13087,3701.71,10,A,0
27032,5083.73,8,D,0
25589,5975.12,11,A,0
6261,5612.9,0,D,0
25777,102.33,6,B,0
35149,29.52,6,A,0
11326,2053.32,5,D,0
4889,520.61,10,A,0
10204,368.83,6,A,0
20748,47.53,10,A,0
33182,5201.21,23,B,0
14387,60.54,6,C,0
8517,51.69,15,C,0
40802,2065.16,22,A,0
10323,2628.08,21,A,0
10662,539.41,9,C,0
3865,157.01,23,D,0
44311,23.05,19,D,0
19307,532.28,19,B,0
27727,35.84,4,B,0
9211,18.13,0,B,0
8128,49.75,11,B,0
31432,1367.88,0,A,0
22522,572.38,9,D,0
43588,1231.88,10,D,0
21073,5041.8,12,D,0
45003,3564.81,8,A,1
11507,2977.76,16,B,0
38491,837.39,8,A,0
43596,140.42,19,C,0
22417,753.33,5,D,0
20590,897.48,6,B,0
36856,285.56,14,B,0
10723,348.06,21,C,0
33868,246.29,16,C,0
39881,299.73,15,A,0
6831,800.02,18,B,0
12282,128.81,8,C,0
5335,70.56,19,A,0
31730,233.15,22,C,0
11929,97.28,21,C,0
34282,257.75,15,D,0
34141,261.15,7,D,0
8535,4157.46,8,A,0
2215,129.01,18,D,0
28095,1612.16,17,A,0
43297,2346.67,1,C,0
38951,97.26,8,A,0
43919,3505.64,3,D,0
10706,80.4,7,B,0
2250,2086.62,16,A,0
29046,37.58,20,D,0
38706,203.18,16,B,0
6837,2113.67,17,A,0
8186,23.28,8,A,0
26176,19.94,2,A,0
702,2691.94,0,A,0
10915,66.65,9,C,0
15756,59.15,16,B,0
41108,170.07,4,C,0
34669,19.64,2,D,0
11630,12255.35,19,A,0
13824,1500.35,1,A,0
25679,1358.05,11,D,0
41849,254.01,21,C,0
11694,129.25,7,A,0
44926,17.76,22,A,1
30156,3221.66,8,D,0
6535,83.82,7,A,0
30270,749.75,22,A,0
31257,1321.57,14,D,0
9505,13307.46,5,B,0
4979,719.97,9,D,0
101,19.48,17,B,0
33347,66.3,19,C,0
27105,1008.48,15,B,0
34893,1544.66,22,B,0
6152,56.41,23,A,0
5404,396.31,2,D,0
11200,303.49,0,C,0
7727,25.25,20,C,0
37663,3873.23,23,D,0
3441,441.88,6,D,0
26989,235.71,12,B,0
44597,2256.16,16,A,0
44641,268.29,12,B,0
33243,2379.52,10,A,0
805,138.52,20,C,0
43666,672.68,9,C,0
25277,43.76,16,B,0
4625,673.51,23,C,0
30368,51.78,6,A,0
34638,43.21,7,D,0
29404,6.66,23,B,0
11680,48.63,12,D,0
18635,29.96,7,A,0
29054,291.38,7,A,0
30516,6836.65,18,D,0
1967,222.59,21,B,0
5622,9.4,18,B,0
35543,65.57,8,D,0
11728,4975.16,19,B,0
37657,223.22,13,C,0
25838,122196.2,20,C,0
17429,5615.71,2,D,0
29870,180.5,22,A,0
10869,79.63,6,D,0
32683,2853.27,8,A,0
3063,274.03,20,B,0
21462,84.36,6,C,0
18044,4380.06,19,D,0
30593,854.45,10,A,0
27687,5.45,4,A,0
6674,423.51,5,B,0
13388,9465.11,22,B,0
1323,286.86,2,B,0
17948,139.51,17,A,0
790,11.92,10,C,0
32654,2149.74,21,B,0
40012,18915.92,16,C,0
3188,1973.17,6,D,0
24872,296.48,16,C,0
43529,220.5,12,B,0
16462,2126.06,6,A,0
37249,171.41,1,A,0
12229,2284.35,7,D,0
43801,3203.93,23,C,0
14172,6110.54,20,B,0
31952,3436.95,17,B,0
3866,76.94,14,A,0
2062,250.95,8,B,0
38088,707.99,23,C,0
20042,286.11,16,B,0
1965,1003.46,22,D,0
5403,961.73,11,D,0
25080,2043.51,15,B,0
24373,962.25,12,D,0
4447,57.02,16,B,0
16665,408.74,4,C,0
9157,617.48,14,B,0
15876,28.54,9,A,0
37241,535.49,15,B,0
27470,92.44,17,A,0
1691,1067.83,7,D,0
23347,65.1,8,A,0
8863,140.94,0,D,0
22567,10.86,5,D,0
41785,2809.76,5,C,0
10236,442.67,22,B,0
22156,437.21,6,D,0
2642,213.56,1,A,0
42484,3568.85,16,D,0
11632,170.49,12,C,0
30224,25.26,8,D,0
2064,268.69,8,D,0
16551,4222.23,0,B,0
29304,759.9,19,D,0
25544,16894.31,23,D,0
9072,116.6,18,D,0
18944,57.08,5,C,0
23349,95.88,1,B,0
29601,74.85,16,D,0
9000,1639.86,13,B,0
12838,99.62,6,B,0
12406,406.53,22,C,0
7506,3.73,5,A,0
17954,924.93,4,B,0
16638,66.63,16,B,0
14806,87.97,21,A,0
23343,2152.56,12,A,0
25400,66.78,23,A,0
44517,530.4,10,B,0
12256,79.99,18,B,0
157,13787.93,16,D,0
43908,292.68,20,B,0
10444,102.9,11,B,0
13936,148.83,13,A,0
14384,972.09,5,A,0
31430,9937.21,13,D,0
19056,19946.19,15,C,0
43542,20254.17,5,B,0
24845,6.06,6,B,0
36438,253.39,10,B,0
22939,188.43,12,C,0
7930,16.96,1,B,0
42548,3141.25,12,A,0
6640,304.01,7,B,0
6065,473.5,12,D,0
36147,1342.93,5,A,0
20634,1119.33,10,C,0
1394,434.01,17,B,0
18612,23.54,11,A,0
2960,36.14,19,C,0
10155,385.35,2,B,0
19063,389.23,15,B,0
40034,17.16,5,A,0
45083,99436.4,17,C,1
42481,961.45,14,C,0
35310,13360.92,12,D,0
28257,1417.1,10,B,0
44957,115.35,2,A,1
8888,255.5,0,B,0
21822,52.1,19,A,0
40533,292.84,13,D,0
4962,42.11,16,A,0
32573,2442.54,13,D,0
31190,3523.95,12,C,0
24667,3884.53,20,D,0
20921,1543.13,13,C,0
44711,88.66,21,A,1
32665,11667.83,13,A,0
43099,363.09,5,D,0
4903,42.32,9,A,0
14054,50.5,9,D,0
3356,237.16,2,B,0
40267,906.61,20,C,0
10768,7768.95,12,C,0
1626,2864.35,19,B,0
30519,18.57,16,A,0
26835,46.27,23,B,0
28856,334.04,23,B,0
33671,121.3,11,B,0
24593,9.72,8,B,0
23478,1499.1,10,B,0
37913,217.05,7,C,0
12035,4497.0,8,B,0
14731,2.81,20,B,0
23474,150.79,7,A,0
37407,31.47,13,A,0
35835,38.0,6,C,0
12457,1899.75,21,A,0
25084,813.08,14,A,0
43237,518.0,7,A,0
12549,175.46,9,B,0
22856,6.51,12,B,0
44985,95.61,19,B,1
42188,3898.29,3,A,0
39484,25.19,6,A,0
25938,2287.52,11,D,0
30682,390.77,12,B,0
44063,1569.55,1,B,0
38961,464.48,12,D,0
42020,12.89,8,B,0
24775,1274.65,9,B,0
6843,13934.86,17,C,0
42090,22.44,4,A,0
18724,7.24,2,B,0
27556,78.21,7,B,0
29276,1465.46,22,A,0
9677,42.41,5,A,0
26954,9.81,1,D,0
6816,472.04,12,B,0
14904,202.67,8,D,0
3016,2635.31,6,B,0
22155,660.55,5,C,0
10156,2728.18,17,B,0
39664,4993.41,7,C,0
24581,1669.79,18,B,0
29829,537.35,5,B,0
35553,35.89,10,C,0
42952,34635.61,7,D,0
15327,150.58,20,A,0
44848,153.96,8,D,1
32841,2388.8,22,C,0
28105,31.44,15,B,0
14152,201.38,18,A,0
4597,189.6,17,C,0
1039,517.45,20,B,0
4207,887.25,12,B,0
18938,1769.58,1,C,0
33246,2286.09,2,C,0
43406,1241.38,0,D,0
18079,22.29,14,B,0
3563,4.14,9,C,0
30372,1606.87,0,A,0
5000,60.57,15,A,0
10150,150.45,7,D,0
30494,286.66,20,C,0
25982,3809.49,19,C,0
6796,5423.28,20,C,0
18978,4934.05,2,A,0
28166,159.68,8,C,0
41878,791.99,5,C,0
28374,79.89,4,C,0
27150,78.35,21,B,0
14868,7156.02,23,B,0
16788,3771.0,3,B,0
19604,109.8,10,A,0
14676,14496.77,0,C,0
41788,1563.39,13,A,0
4737,67.91,9,B,0
29148,882.45,23,A,0
14661,1143.52,15,A,0
31726,215.11,20,A,0
17506,4386.54,20,A,0
9186,289.39,13,C,0
30940,1284.64,22,D,0
15010,125.18,1,A,0
29943,8.21,10,D,0
37069,154.76,4,B,0
32344,36.46,23,D,0
42661,9578.18,14,C,0
41937,74.01,12,C,0
19653,859.71,23,C,0
35604,926.46,23,B,0
29280,52.7,3,A,0
38310,56.08,16,A,0
7014,1428.19,1,B,0
35964,3.95,4,A,0
39738,282.82,9,B,0
37051,43.34,7,A,0
4619,319.51,22,A,0
15002,309.42,0,A,0
8012,782.15,3,A,0
28437,189.49,22,B,0
906,362.45,12,C,0
19235,448.71,1,D,0
30781,257.84,9,C,0
34171,315.0,5,D,0
37323,129.78,17,A,0
4168,201.79,20,A,0
37110,87.28,4,D,0
21657,174.72,9,B,0
41343,907.39,15,B,0
36813,206.17,14,D,0
32618,24.04,22,B,0
7998,62.16,21,A,0
44824,65.44,15,C,1
3323,14.91,20,B,0
21909,853.35,1,C,0
22903,56.51,18,A,0
39198,748.91,18,A,0
29158,2486.96,5,D,0
31426,18.49,11,D,0
25027,604.95,19,B,0
42165,636.56,16,D,0
19225,77.34,2,A,0
248,89.42,23,B,0
11189,1721.29,10,B,0
5423,2104.75,10,A,0
10005,3620.46,5,A,0
19700,260.12,16,C,0
27134,1.7,17,B,0
24671,64.01,8,B,0
22324,7403.3,21,A,0
